Wavelength (nm),Normalized Intensity
1062.0815402038504,0.01202263083451216
1062.088335220838,0.012729844413012836
1062.0951302378255,0.013578500707213781
1062.101925254813,0.014144271570014189
1062.1087202718006,0.014710042432814818
1062.1155152887882,0.015275813295615226
1062.1223103057757,0.015983026874115902
1062.1291053227633,0.016548797736916754
1062.1359003397508,0.017397454031117476
1062.1426953567384,0.017963224893918106
1062.149490373726,0.01881188118811883
1062.1562853907135,0.01937765205091946
1062.163080407701,0.02022630834512018
1062.1698754246886,0.020792079207921033
1062.1766704416762,0.021640735502121755
1062.1834654586637,0.022630834512022746
1062.1902604756513,0.023762376237623783
1062.1970554926388,0.02503536067892509
1062.2038505096264,0.026449787835926664
1062.210645526614,0.027864214992928016
1062.2174405436015,0.028854314002829007
1062.224235560589,0.029985855728430044
1062.2310305775763,0.030975954738331035
1062.237825594564,0.031966053748232026
1062.2446206115515,0.03295615275813302
1062.251415628539,0.03437057991513437
1062.2582106455266,0.03578500707213572
1062.265005662514,0.03734087694483734
1062.2718006795017,0.03917963224893928
1062.2785956964892,0.04101838755304099
1062.2853907134768,0.04285714285714293
1062.2921857304643,0.04483734087694491
1062.2989807474519,0.046676096181046844
1062.3057757644394,0.04837340876944851
1062.312570781427,0.050212164073550225
1062.3193657984145,0.05205091937765216
1062.326160815402,0.053889674681754096
1062.3329558323896,0.055869872701555856
1062.3397508493772,0.05785007072135784
1062.3465458663647,0.05983026874115982
1062.3533408833523,0.06209335219236212
1062.3601359003399,0.06421499292786437
1062.3669309173274,0.06661951909476671
1062.3737259343147,0.06973125884016973
1062.3805209513023,0.07326732673267333
1062.3873159682898,0.07708628005657725
1062.3941109852774,0.08147100424328158
1062.400906002265,0.08599717114568595
1062.4077010192525,0.0909476661951909
1062.41449603624,0.09603960396039612
1062.4212910532276,0.10155586987270149
1062.4280860702152,0.10721357850070712
1062.4348810872027,0.11301272984441302
1062.4416761041903,0.1185289957567186
1062.4484711211778,0.12404526166902419
1062.4552661381654,0.12956152758132977
1062.462061155153,0.1349363507779351
1062.4688561721405,0.1403111739745404
1062.475651189128,0.14596888260254604
